RandomSearch,HillClimbing,Genetic,PBIL
0.8470973017170891,0.8174570727718724,0.8579313164349959,0.8362632869991823
0.8475061324611611,0.8581357318070318,0.8679476696647588,0.8800081766148814
0.8740801308258381,0.8722403924775143,0.8434178250204415,0.856909239574816
0.8806214227309894,0.8781684382665577,0.865290269828291,0.848119378577269
0.8744889615699101,0.8828699918233851,0.8695829926410467,0.8732624693376942
0.8505723630417007,0.8556827473426002,0.8820523303352412,0.8804170073589533
0.8475061324611611,0.875102207686018,0.8550695012264923,0.8536385936222404
0.8415780866721178,0.8444399018806215,0.8859362224039248,0.8640637775960752
0.8475061324611611,0.8730580539656582,0.8902289452166803,0.8440310711365495
0.7471381847914963,0.8699918233851186,0.8517988552739166,0.8704006541291905
0.8883892068683565,0.8853229762878169,0.874897792313982,0.8691741618969746
0.874693376941946,0.8808258381030254,0.8710139002452985,0.884300899427637
0.8759198691741619,0.8722403924775143,0.8430089942763695,0.8728536385936222
0.8319705641864268,0.8877759607522485,0.8855273916598528,0.8403515944399019
0.8648814390842191,0.8775551921504497,0.875306623058054,0.8669255928045789
0.8607931316434996,0.8609975470155355,0.8601798855273917,0.8466884709730171
0.8716271463614064,0.7704415372035978,0.8820523303352412,0.866721177432543
0.8344235486508585,0.8802125919869174,0.8740801308258381,0.8810302534750614
0.8626328699918234,0.8689697465249386,0.866107931316435,0.8687653311529027
0.8679476696647588,0.8773507767784138,0.8096892886345053,0.8550695012264923
0.8808258381030254,0.8726492232215862,0.8767375306623058,0.8538430089942763
0.8744889615699101,0.8558871627146362,0.8691741618969746,0.8798037612428454
0.8501635322976288,0.8789860997547015,0.8644726083401472,0.8734668847097302
0.8558871627146362,0.8693785772690106,0.8601798855273917,0.8534341782502044
0.8718315617334423,0.8659035159443991,0.8699918233851186,0.8785772690106296
0.8599754701553557,0.8759198691741619,0.8881847914963206,0.8565004088307441
0.8869582992641046,0.8814390842191333,0.856909239574816,0.8605887162714636
0.8687653311529027,0.8542518397383483,0.8730580539656582,0.865494685200327
0.848732624693377,0.8583401471790678,0.8765331152902698,0.8693785772690106
0.8648814390842191,0.8587489779231399,0.8775551921504497,0.8718315617334423
0.8648814390842191,0.8691741618969746,0.8638593622240393,0.8728536385936222
0.8614063777596075,0.8552739165985282,0.8759198691741619,0.865494685200327
0.8509811937857726,0.8595666394112838,0.8673344235486509,0.820932134096484
0.865699100572363,0.8779640228945217,0.8282910874897792,0.8262469337694195
0.8675388389206868,0.8777596075224857,0.8830744071954211,0.8865494685200327
0.8501635322976288,0.8787816843826656,0.8225674570727719,0.8646770237121831
0.8577269010629599,0.8201144726083401,0.7773916598528209,0.8466884709730171
0.8646770237121831,0.8534341782502044,0.8522076860179886,0.8701962387571546
0.8769419460343418,0.8808258381030254,0.840147179067866,0.8618152085036794
0.8691741618969746,0.8436222403924775,0.8450531479967294,0.8734668847097302
0.8695829926410467,0.8679476696647588,0.8853229762878169,0.8757154538021259
0.8432134096484055,0.8620196238757154,0.865494685200327,0.830335241210139
0.8595666394112838,0.8577269010629599,0.8560915780866721,0.8732624693376942
0.8732624693376942,0.8795993458708095,0.8763286999182338,0.8759198691741619
0.8671300081766149,0.8906377759607522,0.8714227309893704,0.8757154538021259
0.8589533932951758,0.8493458708094849,0.8626328699918234,0.8779640228945217
0.848323793949305,0.884709730171709,0.8575224856909239,0.8783728536385936
0.821954210956664,0.866107931316435,0.8452575633687653,0.8575224856909239
0.848323793949305,0.8685609157808667,0.8624284546197875,0.8783728536385936
0.8550695012264923,0.8744889615699101,0.866516762060507,0.8591578086672118
0.8100981193785772,0.884709730171709,0.8546606704824202,0.8587489779231399
0.8808258381030254,0.8763286999182338,0.8857318070318888,0.8681520850367948
0.8456663941128373,0.8783728536385936,0.8325838103025347,0.8820523303352412
0.8440310711365495,0.8609975470155355,0.8538430089942763,0.8634505314799673
0.8726492232215862,0.8397383483237939,0.8744889615699101,0.866721177432543
0.8761242845461978,0.8865494685200327,0.8744889615699101,0.8452575633687653
0.8894112837285364,0.8599754701553557,0.8640637775960752,0.8605887162714636
0.8616107931316435,0.8701962387571546,0.8793949304987735,0.8513900245298447
0.8558871627146362,0.8554783319705642,0.8771463614063778,0.8681520850367948
0.8785772690106296,0.8319705641864268,0.8100981193785772,0.8618152085036794
0.8256336876533116,0.8695829926410467,0.8763286999182338,0.884300899427637
0.8738757154538022,0.865290269828291,0.8804170073589533,0.875102207686018
0.8706050695012265,0.8464840556009812,0.8534341782502044,0.8689697465249386
0.8632461161079313,0.8800081766148814,0.866721177432543,0.8681520850367948
0.865699100572363,0.7988552739165985,0.8785772690106296,0.8648814390842191
0.8732624693376942,0.8616107931316435,0.8628372853638594,0.8716271463614064
0.8520032706459526,0.8460752248569092,0.8677432542927228,0.866516762060507
0.7806623058053965,0.85670482420278,0.8828699918233851,0.8223630417007359
0.8448487326246934,0.8530253475061325,0.8808258381030254,0.875102207686018
0.8802125919869174,0.8857318070318888,0.8890024529844645,0.8595666394112838
0.8133687653311529,0.8397383483237939,0.8693785772690106,0.8710139002452985
0.8609975470155355,0.8644726083401472,0.874897792313982,0.8671300081766149
0.8644726083401472,0.8495502861815208,0.884709730171709,0.8638593622240393
0.8671300081766149,0.8699918233851186,0.8826655764513491,0.8675388389206868
0.8450531479967294,0.8565004088307441,0.8775551921504497,0.8536385936222404
0.8812346688470973,0.8370809484873263,0.8763286999182338,0.8677432542927228
0.8440310711365495,0.8775551921504497,0.8742845461978741,0.8810302534750614
0.8540474243663123,0.8646770237121831,0.8879803761242846,0.839329517579722
0.8056009811937858,0.8808258381030254,0.875102207686018,0.8612019623875715
0.8513900245298447,0.8802125919869174,0.8648814390842191,0.8869582992641046
0.8221586263287,0.8691741618969746,0.8436222403924775,0.8695829926410467
0.8669255928045789,0.8673344235486509,0.8254292722812756,0.865494685200327
0.8542518397383483,0.8642681929681112,0.8620196238757154,0.8260425183973835
0.8675388389206868,0.8601798855273917,0.8720359771054783,0.866516762060507
0.848732624693377,0.8495502861815208,0.874897792313982,0.8787816843826656
0.8550695012264923,0.8601798855273917,0.8640637775960752,0.8546606704824202
0.8583401471790678,0.8599754701553557,0.8685609157808667,0.8789860997547015
0.8577269010629599,0.8188879803761243,0.8806214227309894,0.8618152085036794
0.8734668847097302,0.8591578086672118,0.8565004088307441,0.8352412101390024
0.8311529026982829,0.875306623058054,0.8254292722812756,0.8740801308258381
0.8358544562551103,0.8556827473426002,0.8791905151267375,0.8313573180703189
0.8317661488143908,0.812551103843009,0.8757154538021259,0.857318070318888
0.8517988552739166,0.8673344235486509,0.8783728536385936,0.8542518397383483
0.8497547015535568,0.8325838103025347,0.8777596075224857,0.8268601798855274
0.865494685200327,0.7661488143908421,0.8650858544562551,0.8775551921504497
0.8800081766148814,0.8730580539656582,0.8761242845461978,0.8160261651676206
0.8687653311529027,0.8787816843826656,0.893090760425184,0.8583401471790678
0.8331970564186427,0.8491414554374489,0.8650858544562551,0.8818479149632052
0.8671300081766149,0.8916598528209322,0.8685609157808667,0.8479149632052331
0.8738757154538022,0.8507767784137367,0.8742845461978741,0.8636549468520033
0.8501635322976288,0.8456663941128373,0.8953393295175798,0.8740801308258381
0.8352412101390024,0.812551103843009,0.8812346688470973,0.8620196238757154
0.8638593622240393,0.8761242845461978,0.8761242845461978,0.8560915780866721
0.8732624693376942,0.8509811937857726,0.8908421913327882,0.8268601798855274
0.8534341782502044,0.8560915780866721,0.8761242845461978,0.8779640228945217
0.8671300081766149,0.8515944399018807,0.8755110384300899,0.8609975470155355
0.8785772690106296,0.8438266557645135,0.83892068683565,0.8681520850367948
0.8517988552739166,0.8806214227309894,0.8434178250204415,0.8609975470155355
0.8630417007358954,0.8677432542927228,0.8697874080130826,0.8532297628781684
0.8591578086672118,0.8522076860179886,0.8810302534750614,0.8583401471790678
0.8783728536385936,0.8591578086672118,0.8673344235486509,0.8577269010629599
0.803147996729354,0.7923139820114473,0.8591578086672118,0.8468928863450531
0.8648814390842191,0.838716271463614,0.8675388389206868,0.8622240392477515
0.8712183156173344,0.7579721995094031,0.866312346688471,0.8585445625511039
0.8800081766148814,0.8673344235486509,0.8689697465249386,0.8808258381030254
0.8759198691741619,0.8785772690106296,0.8798037612428454,0.8458708094848733
0.8789860997547015,0.874693376941946,0.8759198691741619,0.857318070318888
0.8904333605887162,0.8319705641864268,0.8609975470155355,0.8609975470155355
0.8736713000817662,0.8616107931316435,0.848732624693377,0.8113246116107932
0.8579313164349959,0.7841373671300081,0.8632461161079313,0.8681520850367948
0.8808258381030254,0.866516762060507,0.884709730171709,0.8464840556009812
0.8685609157808667,0.8585445625511039,0.883892068683565,0.8742845461978741
0.8560915780866721,0.8642681929681112,0.8552739165985282,0.8802125919869174
0.8632461161079313,0.8650858544562551,0.8808258381030254,0.7710547833197057
0.8562959934587081,0.8550695012264923,0.8887980376124285,0.8736713000817662
0.8548650858544563,0.8579313164349959,0.8309484873262469,0.8769419460343418
0.8810302534750614,0.8763286999182338,0.8540474243663123,0.8720359771054783
0.8246116107931316,0.8826655764513491,0.8462796402289452,0.812346688470973
0.8681520850367948,0.8603843008994276,0.883278822567457,0.8636549468520033
0.8612019623875715,0.8413736713000818,0.8785772690106296,0.8765331152902698
0.8329926410466068,0.8495502861815208,0.8879803761242846,0.8689697465249386
0.8317661488143908,0.8646770237121831,0.848732624693377,0.8585445625511039
0.8421913327882257,0.8515944399018807,0.8902289452166803,0.8851185609157809
0.8822567457072772,0.8706050695012265,0.8630417007358954,0.7953802125919869
